horizon_days,forecast_type,channel,campaign_type,campaign_name,predicted_revenue,lower_bound,upper_bound,roas_expected,roas_lower,roas_upper,custom_budget
30,channel,bing,,,9546.612506378098,0.0,24421.162479609222,2.5772330689615592,0.0,6.592812632007694,3704.2100000000005
30,channel,google,,,187216.36689714616,8658.704491325845,449026.348939523,3.21540014882976,0.14871135559092205,7.711929320804668,58224.904594
30,channel,meta,,,12045.883512457556,0.0,118941.57167998831,1.462905230619153,0.0,14.444789140520166,8234.220002999999
30,channel,aggregate,,,208808.8629159818,8658.704491325845,592389.0830991205,2.976039609795141,0.12340782462890625,8.44300069974795,70163.334597
